0,1,2,3,4,5,6
10,0,0,3,360,354.295074463,44.25
10.1,5,0,3,10,383.891906738,47.8125
10.2,101,0,4,360,370.503723145,48.75
10.5,334,0,4,10,391.107391357,51.375
10.9,520,0,5,20,388.659240723,52.5
11.3,816,0,5,40,395.05569458,54
12.4,1356,0,6,50,407.221069336,55.875
11.6,0,0,5,340,224.982223511,49.125
11.6,0,0,5,350,197.989898682,45.1875
11.5,0,0,6,340,187.808410645,42.9375
11.4,0,0,6,350,176.238479614,40.6875
11.6,0,0,5,340,176.567260742,39.5625
11.6,0,0,5,350,205.543182373,38.625
11.6,0,0,5,340,254.418945313,39.1875
11.6,0,0,6,340,331.789093018,41.4375
11.6,0,0,6,340,395.379577637,46.5
11.9,36,0,6,340,441.583526611,52.875
11.8,0,0,5,350,227.490661621,49.875
11.6,0,0,4,340,208.319473267,45.9375
11.5,0,0,4,340,190.874298096,43.6875
11.5,0,0,4,350,179.234481812,41.8125
11.5,0,0,4,350,164.924224854,40.125
11.3,0,0,4,350,162.049377441,38.8125
11.1,0,0,4,350,185.526275635,38.25
11.2,0,0,4,340,218.680130005,38.25
11.1,1,0,4,340,224.899978638,38.25
11.4,95,0,4,340,248.203552246,38.8125
11.3,343,0,5,350,272.009185791,40.125
11.8,739,0,5,350,273.146484375,40.875
12.1,496,0,5,10,281.204559326,42
12.3,516,0,5,10,277.416656494,42.375
12.8,427,0,5,10,263.190032959,42.375
13.2,643,0,5,360,255.765518188,42.375
13.4,391,0,5,350,265.813842773,42.375
13.1,339,0,5,360,323.686584473,43.6875
12.7,136,0,5,360,392.149200439,48.375
12.4,5,0,5,360,413.284393311,52.3125
12.2,0,0,4,360,392.942749023,53.4375
11.9,0,0,4,350,301.841003418,51.375
11.6,0,0,4,360,279.213165283,48.75
11.7,0,0,3,360,244.524032593,46.3125
11.8,0,0,3,10,234.335235596,44.625
11.8,0,0,3,360,219.317123413,43.5
11.9,0,0,2,350,200.661407471,41.8125
12.1,0,0,2,350,184.100509644,40.6875
11.9,0,0,2,350,179.234481812,39.5625
11.9,0,0,3,10,175.353927612,38.625
11.8,0,0,2,10,178.538513184,38.25
11.8,0,0,2,360,187.299224854,37.875
11.3,13,0,2,10,198.758651733,37.6875
11.7,134,0,2,30,226.134918213,38.25
12.7,645,0,3,30,237.394180298,38.8125
13.3,968,0,4,20,246.94128418,39.75
13.7,1051,0,3,20,260.363220215,40.875
14.3,1040,0,4,40,259.262420654,41.625
14.8,1294,0,4,20,248.203552246,42
15,1038,0,4,20,237.320465088,42
14.3,734,0,4,10,255.313537598,42.1875
14.2,212,0,3,360,278.883483887,43.5
13.4,42,0,3,350,319.920288086,46.125
13.2,0,0,2,20,340.982391357,48.375
13.4,0,0,2,350,312.570007324,48.5625
13.1,0,0,2,20,258.495635986,47.4375
12.8,0,0,3,10,281.937927246,47.0625
12.5,0,0,4,10,246.221450806,45.75
12.3,0,0,3,10,207.634292603,43.6875
12.1,0,0,2,30,186.593139648,42
11.9,0,0,2,20,183.564697266,40.875
11.9,0,0,2,340,170.293869019,39.5625
11.9,0,0,2,360,166.397109985,38.8125
11.9,0,0,2,10,187.882949829,38.25
11.9,0,0,2,350,228.694122314,38.625
11.9,0,0,2,20,298.826049805,41.625
12.1,3,0,3,360,351.863616943,46.6875
12.3,41,0,3,350,354.616699219,48.5625
12.6,123,0,3,340,355.825805664,49.6875
12.8,177,0,3,360,375.634124756,51.5625
13.3,374,0,3,10,420.979797363,56.0625
10.5,0,0,1,10,236.685440063,48.9375
10.3,0,0,2,360,229.366516113,45.375
9.9,0,0,2,360,206.651885986,42.5625
9.6,0,0,2,340,201.613494873,40.6875
9.8,0,0,1,340,188.51260376,39
9.1,0,0,2,360,180.055541992,38.0625
10.1,0,0,2,310,198.080795288,36.75
9.2,0,0,2,320,249.393264771,37.125
8.5,0,0,2,300,303.402374268,39.1875
8.7,7,0,2,300,298.739013672,40.875
10.3,60,0,2,290,315.670715332,41.625
11,303,0,1,250,326.583831787,43.3125
12.3,470,0,3,300,334.400970459,45.375
13.1,848,0,3,320,376.463806152,48.1875
14.8,1347,0,4,320,382.425170898,50.4375
14.9,1547,0,5,310,362.215393066,52.5
14.6,1494,0,5,320,326.220794678,52.3125
15.5,629,0,4,320,344.331237793,52.3125
13.9,287,0,4,300,390.375457764,53.8125
9.5,0,0,2,210,241.993804932,49.3125
9.2,0,0,2,220,227.2003479,46.125
9.5,0,0,2,230,220.637710571,43.6875
9.3,0,0,2,210,204.570281982,42
9.7,0,0,2,210,206.951690674,40.5
10,0,0.2,3,210,227.12991333,39.375
10.2,0,0.4,4,220,279.973205566,39.9375
10.2,0,0.8,4,220,334.551940918,42.375
10.3,0,0.2,4,220,355.449005127,45.5625
10.4,27,0.6,5,200,337.431488037,45.75
10.6,61,1.8,5,210,352.637207031,46.5
11,121,2,5,210,347.332702637,47.0625
11.5,199,0.6,5,220,347.195922852,47.8125
11.8,199,0.6,4,220,360.817138672,49.6875
12.3,261,0.4,4,230,361.901916504,51.1875
12.8,332,0.2,3,230,351.863616943,51.9375
13.2,238,0,3,240,359.048736572,52.5
13.6,76,0,3,230,386.378051758,54.375
14.4,0,0,3,220,282.708343506,53.8125
14.3,0,0,3,240,267.267669678,51.5625
14.1,0,0,5,250,236.315460205,48.9375
13.8,0,0,5,250,229.172424316,46.6875
13.6,0,0,7,260,211.442657471,44.625
13.1,0,0,6,260,236.323928833,44.0625
13,0,0,6,260,240.251953125,44.0625
13.2,0,0,6,260,247.256958008,43.875
13,0,0,5,260,331.493591309,45
11.8,0,0,3,230,332.537200928,49.125
13,90,0,3,230,338.141967773,50.0625
14,158,0,4,250,349.561157227,51.375
14.4,333,0,6,280,371.946228027,52.5
14.8,421,0,8,290,392.363342285,54.9375
11.9,0,0,2,280,279.723083496,49.125
12.3,0,0,1,250,251.563110352,46.5
11.6,0,0,1,230,226,44.0625
11.2,0,0,1,210,218.817276001,42.75
10.8,0,0,1,200,209.12197876,40.875
10.7,0,0,1,240,201.246124268,39.75
10.7,0,0,1,190,221.287139893,39
10.5,0,0,1,190,284.084503174,39.75
10.7,0,0,1,200,334.551940918,43.6875
10.6,4,0,1,190,339.271270752,44.8125
11,98,0,1,170,348.304473877,46.6875
11.9,279,0,1,160,401.382598877,50.625
12.9,565,0,1,160,394.927856445,53.8125
13.3,630,0,2,220,415.924285889,56.8125
12.5,0,0,2,150,255.538650513,50.625
12.5,0,0,3,150,224.439300537,47.625
12.4,0,0,2,150,196.651977539,45.1875
12.3,0,0,3,150,187.416641235,43.125
12.1,0,0,3,180,192.35383606,42
12.1,0,0,3,190,183.37121582,40.6875
12.4,0,0,3,180,186.935821533,39.9375
12.3,0,0,3,170,206.651885986,39.75
12.4,0,0,3,180,230.097808838,39.9375
12.7,0,0,2,160,277.35357666,41.25
12.9,42,0,3,180,299.100311279,42.75
13.2,73,0,3,190,325.576416016,45.375
13.5,120,0,3,210,332.254425049,46.875
14.3,353,0,4,200,335.74395752,48.375
14.4,377,0,4,200,337.72177124,48.9375
13.8,333,0.2,4,210,336.047607422,49.6875
13.2,191,0.4,3,200,335.035827637,50.25
13.3,114,0,2,180,329.091186523,50.25
13.2,49,0,1,110,345.787506104,50.8125
12.8,9,0.2,1,80,337.378112793,51
10.5,0,1.6,6,330,310.09677124,48.75
10.2,0,0.2,6,330,306.752349854,48
10.1,0,0,4,310,276.622497559,46.6875
9.7,0,0,3,290,254.558441162,44.625
8.9,0,0,3,280,268.985137939,44.0625
7.6,0,0,2,280,244.51789856,42.75
7.3,0,0,3,270,238.027313232,41.4375
6.3,0,0,3,270,218.817276001,39.75
5.8,0,0,3,260,213.063369751,38.8125
5.9,0,0,3,260,197.311935425,37.3125
5.3,0,0,1,240,197.311935425,36.5625
5.2,0,0,1,190,203.577987671,35.625
5,0,0,2,210,198.282623291,34.6875
4.1,0,0,2,200,228.84928894,34.6875
5.4,175,0,1,190,263.21282959,35.625
6.4,367,0,1,180,286.944244385,37.5
8.2,667,0,1,190,296.07598877,39
10.5,1069,0,1,210,297.321380615,40.125
11.8,1406,0,2,240,309.762817383,41.625
12.4,1075,0,2,220,323.686584473,43.125
11.8,912,0,2,200,311.448242188,44.0625
12.4,815,0,2,200,315.729309082,44.8125
11.3,462,0,2,150,277.965820313,44.8125
9.7,74,0,2,130,290.76449585,44.4375
8.9,0,0,2,120,324.197479248,44.8125
9.1,0,0,2,120,328.14630127,44.8125
8.6,0,0,1,120,308.734527588,44.8125
7.8,0,0,1,100,329.192962646,44.625
7.2,0,0,2,80,320.03125,44.8125
7.3,0,0,3,80,264.484405518,43.3125
7.2,0,0,3,80,247.370162964,42.1875
8.7,0,0,4,80,228.116195679,40.125
7.7,0,0,4,80,205.182846069,38.0625
7.4,0,0,4,90,197.311935425,37.125
8.8,0,0,3,90,197.311935425,37.125
8,0,0,3,100,208.626464844,36.1875
8.3,0,0,2,90,259.106170654,36.5625
9.1,2,0,3,100,322.248352051,39
9.8,140,0,4,90,365.775878906,44.25
10.6,625,0,5,100,369.956756592,46.875
12.1,995,0,6,90,381.895263672,49.3125
13.1,675,0,6,100,387.583526611,51.1875
14.9,778,0,6,130,381.430206299,52.6875
16.4,1462,0,6,110,387.408050537,54.375
15.7,1278,0,7,110,381.430206299,54.9375
15.5,910,0,6,120,369.956756592,55.3125
14.2,430,0,5,140,348.420715332,55.3125
13.5,42,0,6,140,390.836273193,55.5
12.4,0,0,2,90,249.929992676,50.25
11.7,0,0,2,80,224.742080688,47.625
12,0,0,3,80,215.034881592,45.1875
12.2,0,0,4,80,207.509033203,43.5
12.3,0,0,4,80,218.817276001,42.375
12.3,0,0,3,80,261.082366943,42.375
12.6,0,0,4,100,298.739013672,43.125
12.5,65,0,5,90,331.072509766,46.3125
13,193,0,6,90,344.193267822,48.1875
13.4,427,0,5,100,346.394287109,49.875
14.6,1291,0,5,100,344.419799805,51
16.3,1432,0,5,90,341.976593018,51.5625
17.9,1377,0,6,110,350.663665771,52.6875
17.5,532,0,6,130,342.772521973,52.6875
18.8,536,0,5,140,338.998535156,52.875
17.1,150,0,4,150,387.83114624,55.125
14.6,0,0,1,90,228.70942688,50.25
14.3,0,0.2,3,240,201.099472046,46.6875
13.2,0,0,2,250,193.620758057,45.5625
12.8,0,0,2,240,185.431930542,43.3125
12.4,0,0.6,3,260,201.099472046,42.375
12.3,0,1.6,2,270,250.647155762,42.375
12.2,0,4.4,3,240,309.982269287,43.125
12.1,29,4.4,3,250,369.956756592,47.0625
12.1,141,0.8,3,250,433.132781982,52.125
12.4,443,0.2,3,260,446.27456665,56.0625
11.4,0,0,2,110,246.203170776,49.5
10.5,0,0,1,130,216.591781616,46.875
10.4,0,0,2,120,199.110519409,44.0625
10.7,0,0,2,110,201.556442261,41.8125
10.8,0,0,2,110,199.970001221,40.875
10.7,0,0,2,110,222.173355103,40.3125
10.9,0,0,3,120,281.007110596,40.6875
11.8,0,0,3,120,353.553405762,43.875
12.8,66,0,3,130,398.101745605,51.375
13.8,282,0,4,150,392.821838379,52.5
14.7,578,0,7,170,394.143371582,54.375
14.7,288,0,7,160,385.024688721,55.5
14.7,348,0,7,170,372.542602539,55.3125
14.9,358,0,7,170,359.777709961,55.125
15,295,0,7,170,339.411254883,54.375
15,284,0,6,180,371.79699707,54
12.2,0,0.2,1,150,238.296035767,48.375
13,0,0,1,70,198.080795288,46.3125
14.2,0,0,1,80,172.244018555,44.25
14.2,0,0,4,140,161.046569824,42.375
14,0,0,4,130,157.432525635,40.6875
14.2,0,0,5,130,181.661773682,40.3125
14.2,0,0.2,7,150,218.817276001,39.1875
14,0,0,7,160,272.009185791,39.75
13.9,21,0.8,7,160,306.752349854,40.875
13.8,85,0.4,7,170,310.716918945,42.5625
14,317,0.4,8,170,329.862091064,44.8125
15,589,0,7,170,343.889526367,47.4375
16.5,750,0,7,170,339.607116699,49.125
16.3,504,0,5,160,351.552276611,51
16.2,253,0,5,150,383.422729492,53.625
13.9,0,0,4,110,288.133636475,52.125
13,0,0,3,100,278.603668213,51
12.6,0,0,3,90,254.017715454,48.9375
12.1,0,0,2,90,224.116043091,46.6875
11.6,0,0,2,90,210.523162842,44.25
11.5,0,0,2,110,200.848205566,42.375
11.5,0,0,3,100,206.903366089,41.4375
11.6,0,0,4,100,218.284225464,41.25
11.6,0,0,4,110,246.52180481,41.4375
11.6,40,0,4,120,285.910827637,42.1875
11.8,159,0,4,130,323.579986572,44.4375
12,389,0,3,140,344.947814941,47.25
14,959,0,3,140,339.911743164,49.3125
15.5,1418,0,2,160,339.807312012,49.6875
16.6,1228,0,3,150,333.352661133,50.625
16.1,1083,0,2,140,323.215087891,50.8125
16.6,732,0,2,210,329.36907959,51.1875
15.7,375,0,1,190,335.435546875,51.5625
14.5,73,0,1,140,362.801605225,52.6875
13.3,0,0,2,90,374.364807129,54.9375
11.5,0,0,1,80,310.9871521,52.875
11.2,0,0,1,90,325.03692627,51.5625
10.6,0,0,1,140,303.356231689,50.25
10.1,0,0,0,0,268.03918457,47.4375
9.5,0,0,0,0,243.852416992,45.375
9.8,0,0,1,110,212.275756836,42.75
8.9,0,0,1,280,205,40.6875
8.5,0,0,1,240,192.093734741,39.9375
9.1,0,0,1,170,181.041427612,37.5
8.1,0,0,2,300,183.521118164,36.5625
7.8,0,0,1,40,189.907867432,36
8.5,0,0,1,210,210.857772827,35.8125
8.6,45,0,1,250,247.759963989,36.1875
8.8,161,0.2,2,350,284.163696289,37.3125
9.4,329,0,2,150,280.577972412,39
11.6,443,0,1,270,270.024078369,39.75
13.3,483,0,2,270,279.213165283,40.5
14.2,489,0,2,280,286.923339844,42
13.6,555,0,1,220,280.786407471,42.375
14.1,401,0,2,190,281.204559326,43.125
12.8,191,0,2,170,301.597412109,43.875
11,28,0,1,200,352.637207031,46.6875
10.5,0,0,1,190,365.299865723,49.5
10.7,0,0,2,140,366.181640625,50.625
10.5,0,0,1,170,314.30557251,50.625
10.5,0,0,2,130,310.09677124,49.3125
10.1,0,0,1,170,309.095458984,48.5625
10.1,0,0,1,220,287.367370605,47.625
10.1,0,0,1,240,254.151535034,45.5625
10.4,0,0,1,210,219.672485352,43.125
10.4,0,0,2,190,198.285140991,41.4375
10.1,0,0,1,200,190.252456665,38.625
9.7,0,0,1,160,189.907867432,37.875
9.2,0,0,1,190,200.661407471,36.5625
9,0,0,1,120,244.239639282,36.9375
9.1,0,0,2,120,290.496124268,38.25
8.7,30,0,3,110,310.716918945,41.0625
9.3,131,0,3,100,314.070068359,42.375
10,234,0,2,70,322.49029541,43.6875
10.9,345,0,2,110,307.774261475,44.4375
11.7,427,0,3,110,299.821624756,45.375
12.4,444,0,4,90,294.898284912,45.1875
12.5,755,0,3,110,323.896575928,46.5
13.6,752,0,3,120,364.20324707,48.375
12.8,343,0,2,110,402.09576416,51.75
12,34,0,1,150,434.883880615,55.125
10,0,0,4,120,218.915512085,47.4375
10.1,0,0,2,110,202.388244629,44.4375
10.2,0,0,2,80,177.485214233,41.625
10.4,0,0,3,100,167.69317627,39.75
10.4,0,0,3,110,159.452194214,38.25
10.5,0,0,3,80,166.373077393,37.5
10.5,0,0,3,80,213.063369751,37.3125
10.5,0,0,3,90,246.894714355,38.0625
10.6,48,0,4,100,293.15524292,39.5625
11,148,0,3,80,309.270111084,42.1875
11.6,331,0,4,80,313.740325928,43.6875
12.3,493,0,4,100,323.686584473,45.375
12.9,480,0,4,100,331.360839844,47.25
12.9,193,0,3,90,335.344604492,48.5625
13.1,147,0,2,70,342.463134766,50.4375
13.3,198,0,3,100,361.756835938,51.75
13.3,147,0,3,100,360.573150635,53.25
13.1,28,0,2,80,406.07510376,55.5
13.3,0,0,2,100,385.875640869,55.6875
13,0,0,1,90,375.083984375,56.25
13.1,0,0,1,90,352.393249512,56.0625
12.3,0,0,2,100,276.065216064,52.6875
11.3,0,0,3,130,286.295288086,50.4375
11,0,0,1,110,256.780059814,48.1875
10.6,0,0,1,70,221,45.9375
10.7,0,0,1,60,192.35383606,43.125
11.5,0,0,1,70,169.248336792,40.6875
11.8,0,0.4,1,60,158.151824951,39.375
11.8,0,0.4,1,360,158.151824951,37.3125
11.5,0,0,1,60,167.287185669,36.375
11.7,0,0.6,1,220,213.775588989,36.75
11.8,0,1,1,250,253.899581909,37.5
12,26,1,1,90,254.786178589,38.0625
12.6,150,2.2,1,200,226.373580933,37.875
13.3,302,0.2,1,220,238.838851929,38.25
13.6,565,0,1,210,228.560714722,39
14.3,520,0,1,220,230.555847168,39.375
14.6,618,0,2,210,238.537216187,40.3125
14.1,586,0.2,3,220,248.887527466,41.25
14.6,520,0,3,190,278.210357666,42.375
14.3,170,0,3,190,312.570007324,44.625
14.1,23,0,3,190,383.019592285,48.375
13.9,0,0,3,190,423.206817627,54.9375
13.8,0,0,3,200,400.535888672,55.3125
13.7,0,0,3,210,373.289428711,54.9375
13.6,0,0,3,210,257.03112793,51.5625
13.7,0,0,3,190,278.30380249,49.6875
13.8,0,0,2,190,270.024078369,49.125
13.7,0,0,2,190,236.753036499,46.875
13.8,0,0,2,170,216.316894531,45.375
13.9,0,0,1,150,189.422805786,43.3125
13.9,0,0.2,2,120,176.377441406,42.1875
13.9,0,0.4,3,150,194.535339355,40.875
13.9,0,0.2,3,150,197.202941895,39.75
14.1,0,0,3,150,228.116195679,39.75
14.4,0,0,4,150,284.54876709,41.4375
14.8,31,0,5,160,310.335296631,44.25
15.2,145,0,5,170,318.276611328,45.9375
15.6,368,0,6,180,331.789093018,47.8125
15.4,175,0,6,180,339.271270752,49.125
15.8,253,0,5,180,353.990112305,51
15.8,221,0,7,190,362.20022583,52.3125
15.3,144,0,6,190,352.012786865,52.875
14.5,93,0.6,5,190,357.418518066,52.5
14.3,118,0.6,5,170,352.012786865,53.25
13.7,3,1.6,5,180,385.368652344,53.0625
14.2,0,0.8,5,170,376.940307617,54
14.9,0,0,7,190,380.131561279,54.75
15.1,0,0,6,200,342.940216064,54.75
15.3,0,0,5,200,299.821624756,52.875
15.3,0,0,4,220,269.67388916,50.25
14.8,0,0,5,220,257.316925049,49.3125
14.3,0,0,4,220,232.484405518,46.6875
14.7,0,0,5,220,204.978042603,44.8125
14.5,0,0,4,220,186.118240356,43.125
14.3,0,0,4,220,172.29045105,42.1875
14.3,0,0,3,220,166.721328735,40.6875
14.2,0,0,4,200,188.403823853,40.5
14.2,0,0,4,210,245.283508301,40.6875
14.2,0,0,4,200,296.07598877,42.375
14.3,19,0,6,200,366.616973877,46.6875
14.5,83,0,5,190,376.34161377,50.25
14.3,119,0.6,6,190,380.447113037,52.125
14.5,166,0.6,5,190,396.122467041,53.4375
15.5,313,0.2,5,180,397.352478027,55.5
14.5,0,0,4,210,248.203552246,51.1875
14.3,0,0,3,200,215.034881592,48.75
14.4,0,0,3,190,195.345840454,46.6875
14.9,0,0,4,190,174.596679688,44.25
14.9,0,0.8,4,170,179.06703186,42.1875
15.5,0,0.2,5,170,196.461196899,41.25
16.3,0,0,7,190,209.497009277,41.25
16.5,11,0.2,8,200,245.081619263,41.625
16.7,53,0,9,200,257.526702881,42
17.1,102,0.2,9,200,276.904327393,42.375
17,120,0.2,10,200,288.256835938,42.9375
16.5,117,1.2,10,200,295.629821777,43.125
16.4,131,1.8,9,210,297.833831787,43.3125
17,201,0,10,220,305.576507568,45
16.7,146,0,9,220,310.09677124,46.125
16.9,131,0,7,240,308.11038208,45.75
16.2,44,0,6,240,327.835327148,46.5
15.4,0,0,6,250,315.670715332,47.25
13.9,0,0,4,240,300.707489014,47.25
13.7,0,0,4,240,278.337921143,47.0625
12.9,0,0,4,240,277.416656494,46.6875
12.2,0,0,5,240,294.462219238,46.6875
11.3,0,0,3,240,275.748077393,46.125
11,0,0,2,210,257.03112793,45.375
10.4,0,0,2,190,238.729980469,44.4375
10.5,0,0,1,200,211.092391968,43.125
10.3,0,0,1,210,192.844497681,41.25
9.9,0,0,1,130,177.485214233,39.75
9.9,0,0,2,90,217.706222534,38.8125
10.7,0,0,2,130,219.672485352,39.1875
10.6,0,0,2,100,227.543395996,39
10.8,79,0,2,110,247.945556641,39.5625
13,173,0,3,140,264.070068359,39.9375
13.9,160,0,4,170,304.637481689,42.1875
14.9,289,0,4,170,327.110076904,44.625
15.4,377,0,6,180,351.863616943,47.625
15.7,218,0,6,180,345.635650635,48.75
15.5,145,0,6,190,363.880462646,50.8125
15.8,149,0,7,190,368.131774902,52.3125
16,85,0,7,200,380.295928955,54
16.3,4,0,8,200,380.295928955,55.125
16.3,0,0,7,210,374.364807129,55.125
16.3,0,0,7,210,325.41204834,54.5625
16.2,0,0,7,220,287.675170898,52.125
16.1,0,0,6,230,291.192382813,50.625
15.2,0,0,7,230,309.095458984,50.25
14.6,0,0.2,6,230,266.827667236,48.9375
14.5,0,0,5,240,232.697235107,46.6875
14.2,0,0,7,260,197.34487915,43.875
12.9,0,0,7,260,184.14125061,42
12,0,0,6,260,192.35383606,40.6875
10.9,0,0,4,240,206.341949463,40.125
10.3,0,0,4,210,226.717880249,40.125
10.1,0,0,5,220,259.738342285,40.3125
10.3,0,0,5,220,331.789093018,41.625
10.8,34,0,5,220,346.717468262,45.1875
11.6,172,0,5,220,353.134521484,47.0625
12.8,323,0,7,230,357.077026367,48.75
14,686,0,9,230,364.215606689,49.5
14.1,411,0,9,230,364.400878906,50.25
14.6,435,0,8,240,354.391021729,50.4375
14.8,375,0,8,240,362.436187744,50.8125
15,315,0,7,230,370.669677734,51.375
14.6,119,0,8,220,401.795959473,53.0625
14.4,15,0,8,220,424.675170898,55.5
14.7,0,0,7,230,331.072509766,53.0625
14.7,0,0,8,230,280.786407471,50.0625
14.8,0,0,6,220,247.945556641,47.25
14.9,0,0,6,220,218.506286621,44.8125
15.1,0,0,7,230,220.238510132,43.125
15.1,0,0,7,210,226.920684814,42.375
15.3,0,0,7,230,238.872344971,42.375
15.3,0,0,7,230,246.714416504,42.9375
15.3,0,0,7,230,246.641433716,42.9375
14.9,0,0,6,230,326.142608643,44.625
15.3,11,0,6,220,376.175476074,49.5
15.6,64,0,6,220,374.012023926,51.75
15.9,108,0,6,220,387.722839355,53.8125
16.2,368,0,7,230,368.705841064,54.5625
16.1,297,0,7,220,381.057739258,55.3125
15.9,132,0,7,230,375.564910889,55.5
15.2,78,0,7,220,392.244812012,55.875
14.3,0,0,5,230,322.248352051,52.5
14.3,0,0,4,220,292.88394165,51.1875
14.2,0,0,5,240,270.407104492,49.125
13.7,0,0,5,220,229.512527466,46.875
14,0,0,4,220,210.857772827,45.375
14,0,0,4,230,209.344207764,43.875
14,0,0,5,220,211.293640137,42.9375
14.1,0,0,5,220,217.147415161,42.375
14.1,0,0,4,220,250.894393921,42.375
14,0,0,5,220,295.629821777,44.0625
14.1,29,0,5,220,316.056945801,45.1875
14.4,172,0,6,220,342.708343506,48
14.8,318,0,7,220,330.193878174,49.125
15.1,393,0,6,220,344.331237793,50.25
15.1,432,0,7,230,348.420715332,50.8125
15.2,437,0,6,220,360.22769165,52.125
15.1,321,0,7,220,346.317779541,52.5
14.9,143,0,6,230,350.64654541,52.5
14.6,89,0,6,230,371.79699707,52.875
14.5,10,0,6,230,384.707672119,54.1875
14.3,0,0,5,230,406.452941895,56.4375
13.4,0,0,5,240,299.821624756,52.5
13.9,0,0,5,240,267.800292969,49.875
13.7,0,0,4,230,238.581222534,47.25
13.4,0,0,4,230,216.316894531,45.5625
12.7,0,0,3,220,210.857772827,43.875
12.1,0,0,2,230,200.242355347,42.375
12,0,0,1,220,219.856765747,41.8125
11.6,0,0,2,210,243.821655273,42
11.1,0,0,1,200,290.496124268,42.1875
11.2,27,0,1,220,323.433135986,44.625
11.9,252,0,2,190,330.80657959,46.6875
13.4,545,0,3,200,344.331237793,48.375
14.6,622,0,3,200,355.825805664,50.0625
15.1,412,0,4,200,368.756011963,51.75
15.3,408,0,6,200,370.741149902,52.875
15.5,554,0,6,200,362.801605225,53.8125
15,274,0,8,200,374.364807129,53.8125
14.6,67,0,7,190,401.128417969,56.25
14.2,4,0,7,200,416.803314209,56.8125
13.5,0,0,6,220,274.963623047,50.8125
13.6,0,0,6,210,279.723083496,49.3125
13.6,0,0.4,7,220,248.203552246,45.9375
12.3,0,0.6,7,250,222.925994873,44.25
11.7,0,0,6,240,225.75428772,42.1875
11,0,0,6,240,230.054336548,40.875
10.4,0,0,7,250,231.482177734,40.125
9.8,0,0,7,240,254.848968506,39.9375
9.4,0,0,5,230,311.263549805,40.6875
9.2,22,0,6,220,371.247894287,44.625
10.2,317,0,6,220,416.0625,50.0625
12.1,555,0,6,220,432.670776367,54
11.7,415,0,9,240,428.924224854,54.1875
9.8,515,0,12,260,425.97769165,54.75
11.1,801,0,8,260,432.348236084,55.5
8.7,373,1.6,10,260,425.699432373,55.5
9.7,412,0,12,260,422.403839111,55.6875
8.7,228,0,9,250,446.480682373,55.875
8.1,0,0,4,210,333.472625732,50.25
8.6,0,0,6,240,317.71685791,47.8125
8.3,0,0,7,240,304.586608887,45.9375
7.8,0,0,6,240,273.585449219,43.6875
7.5,0,0,5,230,243.310501099,40.875
7.5,0,0,5,240,245.790557861,39.5625
7.4,0,0,5,240,249.47946167,39
7.7,0,0,5,240,251.435882568,38.625
7.9,0,0,4,240,262.246063232,38.8125
8.5,0,0,5,230,261.725036621,39
9.1,6,0,5,220,289.663604736,39.75
9.3,51,0,4,240,326.840942383,41.625
9,111,0.8,3,210,357.945526123,43.875
9.4,199,0.8,4,210,371.214233398,46.125
9.8,300,0.2,4,210,319.311767578,47.0625
10,247,0.4,4,200,298.739013672,45.5625
10.1,140,0.6,5,190,308.935272217,44.625
10.1,75,2,5,190,312.526794434,44.0625
11.2,27,1.4,7,200,321.906829834,43.875
12.2,2,0.2,8,210,364.642303467,46.125
13.4,0,0,7,230,378.470611572,48.75
13.7,0,0,8,230,346.93081665,49.125
14,0,0,8,230,373.696411133,50.0625
13.8,0,0.2,8,230,330.552581787,51.1875
14.5,0,0,8,230,305.785858154,49.5
14.4,0,0,9,230,294.21081543,48
14.8,0,0,9,240,289.214447021,47.25
15.3,0,0,10,240,260.499511719,45.5625
15.2,0,0,11,250,215.824005127,42.9375
15.3,0,0,11,250,200.25982666,41.625
15.4,0,0,11,250,186.593139648,39.9375
15.1,0,0,10,250,197.131942749,39.375
14.9,0,0,8,240,199.649688721,38.8125
14.9,0,0,9,240,208.17300415,38.4375
15,13,0,9,240,208.17300415,38.4375
15.2,145,0,9,240,215.034881592,38.625
15.5,410,0,10,240,245.448562622,39
16.5,687,0,10,250,262.48046875,39.9375
16.4,675,0,10,250,262.345184326,40.6875
16.5,512,0,9,250,263.827606201,41.4375
16.1,318,0,9,240,279.951782227,42.375
15.7,174,0,7,230,275.980072021,43.125
15.4,79,0,7,240,328.306274414,44.625
14.9,5,0,7,230,361.901916504,48.375
14.5,0,0,7,220,343.233154297,49.3125
14.1,0,0,8,220,366.154327393,51.1875
14,0,0,7,220,333.472625732,50.8125
13.9,0,0,7,220,281.618530273,48.375
13.8,0,0,8,220,298.062072754,48.1875
13.9,0,0,8,230,261.29675293,45.9375
14,0,0,8,220,247.822509766,44.4375
13.9,0,0,8,220,224.899978638,42.75
14,0,0,8,220,209.847564697,41.4375
14.1,0,0,9,220,187.48866272,39.75
13.9,0,0,8,220,191.801986694,38.8125
13.9,0,0,8,220,205.543182373,38.4375
13.8,0,0,7,220,238.581222534,38.25
13.2,0,0.6,7,260,298.062072754,40.3125
12.8,8,0,6,250,308.415313721,42.375
12.7,124,0,5,240,322.386413574,44.625
12.9,215,0,5,240,331.072509766,45.9375
13.3,511,0,7,240,336.756591797,47.0625
13.7,636,0,7,240,320.505859375,47.625
13.6,479,0,7,250,334.400970459,48.375
13.2,631,0,7,240,333.054046631,48.75
13,351,0,6,240,337.431488037,48.9375
